"diff","lwr","upr","p adj","comparison"
-1.27631082609793,-9.0912567921488,6.53863513995295,0.999999999971457,"Weapon Law Violations-Gambling Offenses"
-5.37743835112832,-7.22252587278671,-3.53235082946992,2.25264251696444e-13,"Human Trafficking-Homicide Offenses"
-0.629860003525698,-1.86676875484768,0.607048747796281,0.977178484273625,"Kidnapping/Abduction-Homicide Offenses"
-1.99522891785261,-2.72911692586662,-1.26134090983859,2.23709939461969e-13,"Larceny/Theft Offenses-Homicide Offenses"
-1.81516331952031,-2.55307381281788,-1.07725282622273,1.68309810533174e-13,"Motor Vehicle Theft-Homicide Offenses"
-2.02133514897346,-2.9612221437677,-1.08144815417921,1.56397117478946e-12,"Pornography/Obscene Material-Homicide Offenses"
-4.38397942908338,-5.67900870013051,-3.08895015803625,0,"Prostitution Offenses-Homicide Offenses"
-0.795884660782599,-1.55351081442256,-0.0382585071426397,0.0264377167941507,"Robbery-Homicide Offenses"
-2.98452316770184,-3.7717877875301,-2.19725854787358,0,"Sex Offenses-Homicide Offenses"
-3.2389768126516,-5.23350565946944,-1.24444796583376,9.54211961334828e-07,"Sex Offenses, Non-forcible-Homicide Offenses"
-0.994246791835486,-1.82771765493019,-0.160775928740786,0.0033809834050712,"Stolen Property Offenses-Homicide Offenses"
-0.723679247140637,-1.48365823953161,0.0362997452503317,0.0869812871255393,"Weapon Law Violations-Homicide Offenses"
4.74757834760262,2.78198203131408,6.71317466389115,1.83519865970538e-13,"Kidnapping/Abduction-Human Trafficking"
3.38220943327571,1.68744773090663,5.07697113564479,1.07873598942376e-10,"Larceny/Theft Offenses-Human Trafficking"
3.56227503160801,1.86576758522623,5.25878247798979,6.2595484351391e-12,"Motor Vehicle Theft-Human Trafficking"
3.35610320215486,1.56249979490634,5.14970660940339,2.76888911798778e-09,"Pornography/Obscene Material-Human Trafficking"
0.993458922044939,-1.00922089070073,2.99613873479061,0.98327216727271,"Prostitution Offenses-Human Trafficking"
4.58155369034572,2.87637833039313,6.28672905029831,2.60458321577062e-13,"Robbery-Human Trafficking"
2.39291518342648,0.674366027555893,4.11146433929706,0.000107673739698999,"Sex Offenses-Human Trafficking"
2.13846153847671,-0.373862274310695,4.65078535126412,0.236128501091705,"Sex Offenses, Non-forcible-Human Trafficking"
4.38319155929283,2.64299062286681,6.12339249571885,2.86326518050828e-13,"Stolen Property Offenses-Human Trafficking"
4.65375910398768,2.94753705267497,6.35998115530039,2.1183055309848e-13,"Weapon Law Violations-Human Trafficking"
-1.36536891432691,-2.36427457770775,-0.366463250946069,0.000173147021344189,"Larceny/Theft Offenses-Kidnapping/Abduction"
-1.18530331599461,-2.18716798357512,-0.183438648414098,0.00394004633303702,"Motor Vehicle Theft-Kidnapping/Abduction"
-1.39147514544776,-2.55018497927627,-0.232765311619251,0.00298122868335549,"Pornography/Obscene Material-Kidnapping/Abduction"
-3.75411942555768,-5.21573556151691,-2.29250328959845,2.39031017201796e-13,"Prostitution Offenses-Kidnapping/Abduction"
-0.166024657256902,-1.18249812208853,0.850448807574723,0.999999999971391,"Robbery-Kidnapping/Abduction"
-2.35466316417614,-3.39341553970212,-1.31591078865016,3.13749026759069e-13,"Sex Offenses-Kidnapping/Abduction"
-2.60911680912591,-4.71562250264207,-0.502611115609739,0.0016220710446363,"Sex Offenses, Non-forcible-Kidnapping/Abduction"
-0.364386788309789,-1.43858164756734,0.709808070947764,0.999941879719973,"Stolen Property Offenses-Kidnapping/Abduction"
-0.0938192436149397,-1.1120475995858,0.924409112355921,1,"Weapon Law Violations-Kidnapping/Abduction"
0.1800655983323,0.0687949312358368,0.291336265428763,1.0805868531083e-06,"Motor Vehicle Theft-Larceny/Theft Offenses"
